,,"di",null
5692,OTHER,"Jakarta,",null
5693,OTHER,"Kamis,",5595|5626
,,"mengatakan kenaikan penjualan",null
5694,TIME,"enam bulan",null
,,"pertama ini telah mendorong",null
5695,OTHER|THINGS,"laba bersih perseroan",null
,,"juga naik",null
5696,NUM,"473 persen",null
,,"menjadi",null
5697,PERSON,"707 juta dolar AS",null
5698,PERSON,"0,71 dolar AS",null
,,"per",null
5699,PERSON,"saham",null
,,"dibanding",null
5700,OTHER,"periode sama",null
,,"2006",null
5701,NUM|LOCATION,"senilai 123,3 juta dolar AS",null
5702,OTHER|FACILITY,"0,12 dolar AS",null
,,"per",null
5703,OTHER,"saham.",null
,,"Menurut",null
5704,OTHER,"Arif,",null
5705,OTHER,"kenaikan penjualan ini",null
,,"disebabkan oleh membaiknya",null
5706,OTHER,"harga realisasi rata-rata",null
5707,OTHER,"nikel",null
,,"dalam",null
5708,OTHER,"matte",null
,,"INCO",null
5709,NUM|THINGS,"38,926 ribu dolar AS",null
,,"per",null
5710,THINGS,"ton",null
,,"pada",null
5711,THINGS,"kuartal kedua 2007",null
,,"dibanding",null
5712,OTHER,"periode sama",null
,,"2006",null
5713,NUM|THINGS,"senilai 14,326 ribu dolar AS",null
,,"per",null
5714,THINGS,"ton",null
,,"dan",null
5715,NUM|THINGS,"29,140 dolar AS",null
,,"per",null
5716,THINGS,"ton",null
,,"pada",null
5717,THINGS|NUM,"kuartal pertama 2007.",null
,,"Selain",null
5718,OTHER,"itu",null
,,",lanjut",null
5719,OTHER,"nya,",null
5720,OTHER,"kenaikan ini",null
,,"juga didorong",null
5721,OTHER|THINGS,"produksi nikel",null
5722,THINGS,"semester pertama",null
,,"yang naik",null
5723,NUM,"18 persen",null
,,"menjadi",null
5724,PERSON,"39.100 ton",null
5725,PERSON,"86,1 juta pon",null
,,"dari",null
5726,PERSON,"32.200 ton",null
5727,PERSON,"73,3 juta pon",null
,,"pada",null
5728,TIME,"enam bulan",null
,,"pertama 2006.",null
5729,EVENT,"Kondisi curah hujan",null
,,"yang berada di",null
5730,OTHER,"atas rata-rata",null
,,"sejak",null
5731,OTHER|TIME,"akhir Februari 2007",null
,,"telah sedikit meningkatkan",null
5732,OTHER,"ketinggian permukaan air",null
,,"penampungan utama",null
5733,OTHER,"kami,",null
,,"sehingga",null
5734,OTHER,"perseroan",null
,,"dapat meningkatkan pengoperasian",null
5735,OTHER,"pembangkit listrik tenaga air",null
5736,ORGANIZATION,"PLTA",null
,,"pada",null
5737,OTHER,"tingkat normal,",null
,,"kata",null
5738,OTHER,"Arif.",null
,,"Dengan",null
5739,OTHER,"naiknya produksi ini,",null
5740,OTHER,"dia",null
,,"yakin bahwa",null
5741,OTHER,"target produksi",null
,,"hingga",null
5742,OTHER,"akhir tahun",null
5743,OTHER|THINGS,"sebanyak 160 - 165 juta pon",null
5744,THINGS,"nikel",null
,,"dalam",null
5745,OTHER,"matte",null
,,"dapat tercapai.",null
,,"Sementara",null
5746,TITLE|ORGANIZATION|OTHER,"Direktur INCO Sri Kuncoro,",null
,,"dalam",null
5747,OTHER,"kesempatan yang sama,",null
5748,OTHER,"perseroan",null
5749,OTHER,"tahun ini",null
,,"telah membeli",null
5750,NUM,"32",null
5751,NUM|OTHER,"pembangkit listrik tenaga diesel",null
5752,ORGANIZATION,"PLTD",null
,,"yang",null
5753,OTHER,"setara",null
,,"dengan",null
5754,NUM,"32 Mega Watt",null
,,"untuk memberikan",null
5755,OTHER|THINGS,"tenaga listrik tambahan",null
,,"bagi",null
5756,THINGS,"perseroan.",null
,,"Menurut",null
5757,OTHER,"Kuncoro,",null
5758,THINGS|OTHER,"PLTD ini",null
,,"mungkinkan untuk mempertahankan",null
5759,OTHER,"produksi",null
,,"ketika",null
5760,OTHER,"pembangkit listrik tenaga uap",null
,,"dihentikan untuk",null
5761,OTHER,"kegiatan pemeliharaan",null
,,"pada",null
5762,OTHER,"kuartal kedua.",null
,,"Upaya akselerasi laju",null
5763,EVENT,"pertumbuhan ekonomi dan investasi",null
,,"yang tinggi dan sustainable tidak akan optimal tanpa adanya",null
5764,OTHER,"dukungan",null
,,"dari",null
5765,OTHER,"masyarakat luas",null
,,"khusus",null
5766,OTHER,"nya",null
5767,OTHER,"sektor korporasi",null
,,"Indonesia.",null
,,"Sekeras",null
5768,OTHER,"apa pun",null
,,"upaya yang dilakukan",null
5769,OTHER,"pemerintah",null
,,"tidak akan optimal untuk mengakselerasi",null
5770,OTHER|THINGS,"laju pertumbuhan ekonomi",null
,,"dan",null
5771,THINGS|OTHER,"investasi yang tinggi dan sustainable",null
,,"tanpa",null
5772,OTHER|THINGS,"dukungan masyarakat luas,",null
,,"khusus",null
5773,OTHER,"nya",null
5774,OTHER,"sektor korporasi",null
,,"Indonesia, kata",null
5775,TITLE|PERSON,"Menteri Keuangan Sri Mulyani",null
,,"dalam penyerahan",null
5776,LOCATION,"Annual Report Awards",null
,,"2006 di",null
5777,OTHER,"Jakarta,",5692
5778,OTHER,"Selasa.",null
,,"Dari",null
5779,OTHER,"dimensi ekonomis,",null
,,"menurut",null
5780,OTHER,"Menkeu,",null
,,"besar - kecil",null
5781,OTHER,"nya",null
5782,EVENT,"kontribusi sektor korporasi",null
,,"dalam mendorong",null
5783,OTHER|EVENT,"laju pertumbuhan ekonomi nasional",null
,,"akan",null
5784,OTHER,"banyak",null
,,"ditentukan oleh daya",null
5785,OTHER,"entrepreneurship",null
,,"dan",null
5786,OTHER,"kemampuan inovatif pelaku bisnis",null
,,"untuk mentransformasi",null
5787,OTHER,"tantangan",null
,,"menjadi",null
5788,OTHER,"peluang.",null
,,"Namun dari sisi",null
5789,OTHER,"responsibilitas",null
,,"sebagai",null
5790,TITLE|OTHER,"anggota masyarakat,",null
5791,OTHER,"korporasi",null
,,"dituntut pula untuk menunjukkan kepedulian untuk berbuat yang terbaik tidak hanya untuk",null
5792,OTHER,"pemegang saham dan perusahaan,",null
,,"tetapi juga kepada",null
5793,OTHER,"stakeholders",null
,,"lain",null
5794,OTHER,"nya",null
,,"yang mewakili",null
5795,EVENT|OTHER,"kepentingan bangsa.",null
5796,OTHER,"Dimensi terakhir ini",null
,,"lah yang mendasari lahirnya",null
5797,TITLE,"prinsip-prinsip mulia",null
,,"dari tata kelola yang baik, mulai dari",null
5798,OTHER,"transparansi,",null
5799,OTHER,"akuntabilitas,",null
5800,OTHER,"responsibilitas,",null
5801,OTHER,"independensi,",null
,,"dan",null
5802,OTHER,"fairness.",null
5803,PERSON,"Penerapan",null
,,"secara konsisten",null
5804,OTHER,"kelima prinsip ideal",null
,,"itu tidak hanya penting untuk",null
5805,ORGANIZATION,"perusahaan",5622
,,"dan",null
5806,OTHER,"stakeholder",null
5807,OTHER,"nya,",null
,,"namun lebih jauh lagi diperlukan untuk membangun",null
5808,OTHER,"image",null
,,"atau",null
5809,OTHER,"persepsi positif",null
5810,OTHER,"bangsa ini",null
,,"di",null
5811,OTHER,"mata pelaku bisnis global",null
,,"dan di mata",null
5812,OTHER,"negara-negara lain",null
,,"di",null
5813,OTHER,"dunia,",null
,,"kata",null
5814,OTHER,"Menkeu.",null
,,"Menurut",null
5815,OTHER,"dia,",null
,,"dalam rangka meningkatkan penerapan",null
5816,OTHER,"good governance,",null
5817,OTHER,"saat ini",null
5818,OTHER,"pemerintah",null
,,"juga tengah melaksanakan",null
5819,TITLE|PERSON,"Program Reformasi Birokrasi",null
,,"yang bertujuan untuk mendorong",null
5820,OTHER,"kapasitas atau kemampuan",null
5821,OTHER,"pemerintah",null
,,"dalam mendorong",null
5822,OTHER,"pertumbuhan ekonomi nasional",null
,,"serta meningkatkan",null
5823,OTHER,"pelayanan masyarakat",null
,,"secara lebih maksimal.",null
,,"Pada akhir",null
5824,OTHER,"nya",null
5825,OTHER,"hal ini",null
,,"diharapkan akan membangun",null
5826,OTHER,"trust",null
,,"atau",null
5827,OTHER,"kepercayaan",null
5828,OTHER,"publik",null
,,"terhadap",null
5829,OTHER,"birokrasi,",null
,,"kata",null
5830,OTHER,"nya.",null
,,"Dalam",null
5831,OTHER,"kesempatan tersebut",null
,,"diumumkan pemenang",null
5832,ORGANIZATION,"Annual Reports Award",null
5833,ORGANIZATION,"ARA",null
,,"2006 yang terdiri dari",null
5834,TIME|OTHER,"6 kategori.",null
5835,THINGS|OTHER,"Enam kategori itu",null
,,"adalah",null
5836,THINGS,"BUMN keuangan",null
,,"listed,",null
5837,ORGANIZATION|OTHER,"BUMN non keuangan",null
,,"listed,",null
5838,OTHER,"privat keuangan",null
,,"listed,",null
5839,ORGANIZATION|OTHER,"BUMN non keuangan",null
,,"listed,",null
5840,ORGANIZATION|OTHER,"BUMN non keuangan",null
,,"listed,",null
5841,ORGANIZATION|OTHER,"BUMN non keuangan",null
,,"non listed,",null
5842,OTHER,"privat non keuangan",null
,,"listed,",null
5843,OTHER,"juara umum.",null
,,"Penyelenggaraan",null
5844,EVENT|TIME,"ARA 2006",null
,,"di",null
5845,NUM,"2007",null
,,"merupakan yang keenam setelah",null
5846,NUM,"pertama",null
,,"pada",null
5847,NUM,"2002.",null
5848,PERSON,"Pemerintah",null
,,"merencanakan penerbitan",null
5849,OTHER,"obligasi negara",null
,,"dalam",null
5850,OTHER,"mata uang rupiah",null
,,"dengan",null
5851,OTHER,"jumlah indikatif",null
5852,OTHER|THINGS|NUM,"sebesar Rp 3 triliun",null
,,"melalui",null
5853,OTHER,"lelang obligasi negara",null
,,"pada",null
5854,TIME|OTHER,"21 Agustus 2007.",null
,,"Pada",null
5855,OTHER,"lelang kali ini",null
,,"akan dilakukan secara",null
5856,NUM,"dual transaksi",null
,,"yaitu",null
5857,OTHER,"reopening",null
5858,OTHER,"obligasi negara",null
5859,OTHER|THINGS,"seri FR0046",null
,,"dan lelang",null
5860,THINGS,"obligasi negara baru",null
5861,THINGS,"seri FR0047,",null
,,"kata",null
5862,TITLE|PERSON|OTHER,"Dirjen Pengelolaan Utang Departemen Keuangan,",null
5863,PERSON,"Rahmat Waluyanto",null
,,"di",null
5864,OTHER,"Jakarta,",5692|5777
5865,OTHER,"Selasa.",5778
5866,PERSON,"Rahmat",null
,,"menyebutkan,",null
5867,OTHER|THINGS,"seri FR0046",null
,,"mempunyai",null
5868,OTHER,"tingkat bunga tetap",null
5869,OTHER|NUM,"sebesar 9,5 persen",null
,,"dan jatuh tempo pada",null
5870,TIME|OTHER,"15 Juli 2023,",null
5871,THINGS,"FR0047",null
,,"juga memiliki",null
5872,OTHER,"tingkat bunga tetap",null
,,"yang akan jatuh tempo pada",null
5873,TIME|OTHER,"15 Oktober 2018.",null
5874,EVENT,"Nominal",null
,,"per",null
5875,EVENT,"unit",null
5876,EVENT,"dua obligasi negara",null
,,"itu adalah",null
5877,THINGS|NUM,"Rp 1 juta.",null
,,"Pembayaran",null
5878,EVENT,"kupon obligasi negara",null
5879,EVENT,"seri FR0046",null
,,"dilakukan pada tanggal",null
5880,TIME,"15 Januari",null
,,"dan",null
5881,TIME,"15 Juli",null
,,"setiap tahun",null
5882,OTHER,"nya,",null
,,"sedangkan pembayaran",null
5883,OTHER,"kupon obligasi negara",null
5884,OTHER|LOCATION,"seri FR0047",null
,,"dilakukan pada tanggal",null
5885,TIME,"15 April",null
,,"dan",null
5886,TIME,"15 Oktober",null
,,"setiap tahun",null
5887,OTHER,"nya.",null
,,"Penerbitan",null
5888,NUM,"dua",null
5889,NUM,"seri obligasi negara",null
,,"itu ditujukan untuk memenuhi",null
5890,OTHER,"sebagian",null
,,"dari",null
5891,OTHER,"target pembiayaan",null
,,"dalam",null
5892,THINGS,"APBN 2007",null
,,"dan untuk membentuk",null
5893,OTHER,"bench mark",null
,,"dalam",null
5894,OTHER|TIME|NUM,"tahun 2023 dan 2018,",null
,,"kata",null
5895,OTHER,"Rahmat.",null
,,"Jumlah pemimpin",null
5896,ORGANIZATION,"perusahaan Jepang",null
,,"yang ikut serta dalam kunjungan kerja",null
5897,FACILITY,"PM Shinzo Abe",null
,,"ke",null
5898,LOCATION,"Jakarta",null
,,"pada",null
5899,TIME,"19 - 21 Agustus",null
,,"mendatang, merupakan",null
5900,OTHER,"rombongan pengusaha",null
,,"yang terbesar dalam sejarah kunjungan kerja",null
5901,OTHER|TITLE,"seorang perdana menteri Jepang.",null
5902,OTHER,"Demikian",null
,,"komentar",null
5903,TITLE|ORGANIZATION|LOCATION|PERSON,"pejabat senior kementerian luar negeri Jepang Gaimusho",null
,,"kepada",null
5904,OTHER,"pers",null
,,"di",null
5905,OTHER,"Tokyo,",null
5906,OTHER,"Selasa,",5778|5865
,,"menjawab",null
5907,TITLE,"pertanyaan wartawan",null
,,"soal ikut sertanya hampir sekitar 200",null
5908,NUM,"pengusaha top",null
5909,NUM|THINGS,"Negeri Matahari Terbit",null
,,"itu ke",null
5910,OTHER,"Indonesia.",null
,,"Selain ke",null
5911,OTHER,"Indonesia,",null
5912,TITLE|PERSON,"PM Abe",null
,,"juga akan berkunjung ke",null
5913,LOCATION,"India",null
5914,LOCATION|OTHER|TIME,"21 - 23 Agustus",null
,,"dan",null
5915,LOCATION,"Malaysia",null
5916,LOCATION|OTHER,"23 - 25 Agustus.",null
,,"Selama di",null
5917,OTHER,"Jakarta,",5777|5864
5918,FACILITY,"PM Abe",null
,,"bersama",null
5919,TITLE|PERSON,"Presiden Susilo Bambang Yudhyono",null
,,"akan menandatangani",null
5920,OTHER,"kerja sama ekonomi",null
,,"dalam format",null
5921,FACILITY,"Economic Partnership Agreement",null
5922,OTHER,"EPA.",null
5923,OTHER,"EPA tersebut",null
,,"merupakan pertama kali",null
5924,NUM,"nya",null
,,"bagi",null
5925,OTHER,"Indonesia,",null
,,"namun",null
5926,OTHER|NUM,"yang kedelapan",null
,,"bagi",null
5927,OTHER,"Jepang.",null
5928,ORGANIZATION,"EPA",null
,,"gencar dilakukan",null
5929,LOCATION,"Jepang",null
,,"guna menciptakan iklim",null
5930,OTHER|LOCATION,"pertumbuhan ekonomi Asia",null
,,"yang tetap kondusif dalam",null
5931,OTHER,"percaturan ekonomi global,",null
,,"selain sebagai upaya menjamin pertumbuhan ekonomi",null
5932,EVENT,"Negeri Sakura",null
,,"itu",null
5933,OTHER,"sendiri.",null
,,"Baru kemudian berturut-turut dengan",null
5934,LOCATION,"Malaysia",null
5935,OTHER,"2005,",null
,,"dan kemudian",null
5936,LOCATION,"Filipina",null
5937,OTHER,"2006.",null
,,"Sejak",null
5938,PERSON,"Shinzo Abe",null
,,"menjadi",null
5939,TITLE,"perdana menteri",5901
5940,TITLE|OTHER,"November 2006,",null
5941,OTHER,"ia",null
,,"langsung menggenjot",null
5942,THINGS,"EPA",null
,,"dengan",null
5943,LOCATION,"tiga negara Asean",null
,,"sekaligus sejak",null
5944,OTHER|NUM,"awal 2007,",null
,,"mulai dengan",null
5945,LOCATION,"Thailand",null
5946,LOCATION,"April",null
5947,LOCATION,"Brunei",null
5948,LOCATION,"Juni",null
,,"dan",null
5949,LOCATION,"Indonesia",null
5950,OTHER,"Agustus.",5854
5951,OTHER,"Saat ini",null
,,"juga sedang berlangsung",null
5952,OTHER,"negosiasi",null
,,"dengan",null
5953,LOCATION,"Vietnam",null
,,"yang diharapkan selesai sebelum",null
5954,OTHER,"2007.",5854
5955,OTHER|PERSON,"Australia, Mexico, Swiss, India, dan Korsel",null
,,"juga dalam",null
5956,OTHER,"proses perundingan.",null
,,"Sementara",null
5957,OTHER,"itu,",null
,,"berdasarkan",null
5958,OTHER,"data imigrasi",null
,,"dari",null
5959,ORGANIZATION|OTHER,"KBRI Tokyo,",5905
,,"tercatat sedikit",null
5960,OTHER,"nya",null
,,"150",null
5961,THINGS,"perusahaan top",null
,,"yang akan berkunjung ke",null
5962,OTHER,"Jakarta,",5864|5917
,,"mendampingi",null
5963,PERSON|OTHER,"PM Abe,",5912
,,"yang terdiri dari",null
5964,OTHER,"perusahaan top",null
,,"Jepang, mulai dari",null
5965,OTHER,"komunitas perbankan,",null
5966,THINGS|OTHER,"industri otomotif,",null
5967,THINGS|OTHER,"perusahaan konstruksi,",null
,,"hingga perusahaan yang bergerak di",null
5968,OTHER,"sektor energi.",null
,,"Tercatat",null
5969,OTHER|ORGANIZATION,"nama-nama perusahaan",null
5970,ORGANIZATION|OTHER,"Toyota Motor Corp,",null
5971,OTHER,"Suzuki,",null
5972,OTHER,"Mitsubishi,",null
5973,PERSON|OTHER,"Mizuho Bank,",null
5974,OTHER,"JBIC,",null
5975,ORGANIZATION|OTHER,"Bank of Tokyo - Mitsubishi,",5905
5976,OTHER,"JETRO,",null
5977,PERSON|OTHER,"Daiwa Securitas,",null
5978,TITLE|LOCATION|OTHER,"Kawasaki Heavy Industry,",null
5979,LOCATION|OTHER,"Canon Inc.",null
,,"dan",null
5980,LOCATION|OTHER,"Marubeni Corp,",null
,,"dan",null
5981,FACILITY,"Sumitomo Life Insurance Co.",null
,,"Kemudian",null
5982,ORGANIZATION,"perusahaan penerbangan",null
5983,ORGANIZATION,"Japan Airlines",null
5984,ORGANIZATION,"JAL,",null
5985,ORGANIZATION,"All Nippon Airways",null
5986,OTHER,"ANA,",null
,,"perusahaan-perusahaan",null
5987,OTHER,"elektronik/ komputer,",null
,,"seperti",null
5988,OTHER|PERSON,"Toshiba Corp,",null
5989,OTHER,"Hitachi,",null
5990,OTHER,"NEC",null
,,"dan",null
5991,OTHER|PERSON,"Sony Corp,",null
5992,OTHER|PERSON,"Sojitz Corp,",null
,,"dan",null
5993,OTHER|LOCATION,"Itochu Corp.",null
,,"Di",null
5994,OTHER,"sektor energi,",null
5995,LOCATION|PERSON|OTHER,"Tokyo Electric Power Company Inc,",5905
5996,TITLE|LOCATION|OTHER,"LNG Japan Corp,",null
,,"juga",null
5997,OTHER,"perusahaan Nissin,",null
5998,PERSON|OTHER,"Fujitsu Ltd,",null
,,"dan",null
5999,PERSON|OTHER,"Nippon Steel Corp.",null
6000,ORGANIZATION|LOCATION|PERSON,"PT Bakrie Sumatera Plantations",null
6001,PERSON,"UNSP",null
,,"akan mendapat pasokan",null
6002,NUM|THINGS,"23.100 ton",null
6003,THINGS,"minyak sawit",null
,,"dari",null
6004,FACILITY,"PT Guntung Idamannusa",null
6005,OTHER,"GIN.",null
6006,TITLE|ORGANIZATION|OTHER,"Sekretaris Perusahaan UNSP Fitri Barnas,",null
,,"dalam laporan",null
6007,OTHER,"nya",null
,,"ke",null
6008,OTHER,"BEJ,",null
6009,OTHER,"Rabu,",null
,,"mengatakan, tambahan",null
6010,OTHER,"pasokan minyak sawit",null
,,"ini setelah",null
6011,OTHER,"perseroan",null
,,"dan",null
6012,ORGANIZATION,"GIN",null
,,"menandatangani",null
6013,OTHER|TITLE,"management agreement",null
,,"dan",null
6014,TITLE|PERSON,"Offtake for Crude Palm Oil in Bulk",null
,,"pada",null
6015,TIME,"13 Agustus",null
,,"lalu.",null
,,"Menurut",null
6016,OTHER,"Fitri,",null
,,"dalam",null
6017,OTHER,"perjanjian ini",null
6018,OTHER,"perseroan",null
,,"melaksanakan jasa",null
6019,TITLE,"manajemen dan teknik",null
,,"untuk mengelola",null
6020,OTHER|TITLE,"lahan kebun",null
,,"dan",null
6021,TITLE,"pabrik kelapa sawit",null
6022,OTHER|ORGANIZATION,"milik GIN",null
6023,ORGANIZATION,"seluas 10.815,82 hektar",null
,,"yang berlokasi di",null
6024,FACILITY|OTHER,"Kecamatan Pelangsiran,",null
6025,FACILITY|OTHER,"Kabupaten Indragirihilir,",null
6026,OTHER,"Riau.",null
6027,OTHER,"Jasa manajemen ini",null
,,"untuk meningkatkan produktivitas",null
6028,OTHER|THINGS,"lahan kebun sawit",null
,,"dan",null
6029,THINGS,"pabrik",null
,,"GIN untuk menghasilkan",null
6030,OTHER|THINGS,"minimal sebanyak 23.100 ton",null
6031,THINGS,"minyak sawit mentah",null
6032,OTHER,"CPO,",null
,,"kata",null
6033,OTHER,"nya.",null
6034,OTHER,"23.100 ton",null
6035,ORGANIZATION,"CPO",null
,,"ini selanjutnya berdasarkan perjanjian",null
6036,TITLE|ORGANIZATION,"Offtake CPO",null
,,"dijual ke",null
6037,OTHER,"perseroan,",null
,,"jelas",null
6038,OTHER,"Fitri.",null
6039,ORGANIZATION,"Badan Pusat Statistik",null
6040,LOCATION,"BPS",null
,,"menyatakan",null
6041,OTHER|LOCATION,"perekonomian Indonesia",5910|5911|5925|5949
,,"tumbuh pada",null
6042,TIME,"triwulan II 2007",null
6043,OTHER|NUM,"sebesar 2,41 persen,",null
,,"sedangkan",null
6044,EVENT,"pertumbuhan ekonomi",null
,,"pada",null
6045,TIME,"enam bulan",null
,,"pertama 2007",null
6046,OTHER|NUM,"sebesar 6,13 persen",null
,,"dan secara year on year",null
6047,NUM|THINGS,"6,28 persen.",null
6048,EVENT,"Deputi Bidang Analisis dan Neraca Statistik BPS Slamet Sutomo",null
,,"di",null
6049,OTHER,"Jakarta,",5917|5962
6050,OTHER,"Rabu,",null
,,"mengatakan,",null
6051,OTHER,"pertumbuhan tersebut",null
,,"didorong oleh",null
6052,OTHER,"laju pertumbuhan ekspor",null
,,"yang mencapai",null
6053,NUM,"3,28 persen",null
,,"pada",null
6054,OTHER|NUM,"triwulan kedua",null
,,"dibanding",null
6055,TITLE,"triwulan pertama",null
,,"dan",null
6056,OTHER|NUM,"sebesar 9,79 persen",null
,,"untuk year on year.",null
,,"Dengan",null
6057,OTHER,"pertumbuhan",5930
,,"seperti",null
6058,OTHER,"itu,",null
6059,OTHER|ORGANIZATION,"Produk Domestik Bruto",null
6060,ORGANIZATION,"PDB",null
,,"atas dasar harga berlaku pada",null
6061,TIME,"triwulan II",null
,,"mencapai",null
6062,THINGS|NUM,"Rp 962,501 triliun.",null
,,"Jika dibandingkan dengan",null
6063,OTHER,"pertumbuhan",5930
,,"pada",null
6064,OTHER,"triwulan I",null
,,",kata",null
6065,OTHER,"nya,",null
,,"sektor yang mengalami",null
6066,OTHER,"pertumbuhan terbesar",null
,,"adalah",null
6067,OTHER,"pengangkutan - komunikasi",null
6068,TIME|OTHER,"5,2 persen,",null
6069,TIME|OTHER,"listrik - gas - air bersih",null
6070,NUM,"4,9 persen",null
,,"dan sektor",null
6071,OTHER|EVENT,"perdagangan - hotel restoran",null
6072,NUM|OTHER,"3,7 persen.",null
,,"Sedangkan jika dibandingkan dengan",null
6073,FACILITY,"semester I 2006,",null
,,"pertumbuhan",null
6074,FACILITY,"tiga sektor",null
,,"tersebut adalah",null
6075,OTHER,"pengangkutan - komunikasi",null
,,"tumbuh",null
6076,NUM,"11,9 persen,",null
6077,THINGS|OTHER,"listrik - gas - air bersih",null
6078,NUM,"10,5 persen",null
,,"dan sektor",null
6079,OTHER|EVENT,"perdagangan - hotel restoran",null
6080,NUM|OTHER,"8,3 persen.",null
6081,TITLE|PERSON,"Nilai ekspor",null
,,"Indonesia masih tinggi di",null
6082,OTHER,"pasar internasional",null
,,"dan juga karena",null
6083,OTHER,"membaiknya kinerja,",null
,,"kata",null
6084,OTHER,"nya",null
6085,PERSON|OTHER,"Kenaikan ekspor",null
,,",jelas",null
6086,OTHER,"nya,",null
,,"dicatat oleh",null
6087,OTHER,"produk nikel,",null
6088,THINGS|OTHER,"bijih kerak,",null
6089,THINGS|OTHER,"abu logam,",null
6090,OTHER,"tembaga,",null
6091,OTHER,"hasil industri,",null
6092,THINGS|OTHER,"bahan kimia,",null
6093,THINGS|OTHER,"kendaraan otomotif,",null
6094,THINGS|OTHER,"serat buatan.",null
6095,OTHER,"Dia",null
,,"menguraikan,",null
6096,OTHER|EVENT,"belanja barang pemerintah",null
,,"meningkat menjadi",null
6097,THINGS|NUM,"Rp 37,04 triliun",null
,,"pada",null
6098,OTHER|NUM,"triwulan II 2007",null
,,"dibanding",null
6099,THINGS|NUM,"Rp 34,29 triliun",null
,,"pada",null
6100,OTHER|EVENT,"triwulan I 2007,",null
6101,EVENT,"belanja pegawai",null
,,"naik menjadi",null
6102,THINGS|NUM,"Rp 46,83 triliun",null
,,"dibandingkan",null
6103,THINGS|NUM,"Rp 35,66 triliun,",null
,,"sedangkan",null
6104,OTHER|EVENT,"belanja modal",null
,,"naik menjadi",null
6105,OTHER|THINGS|NUM,"Rp 9,66 triliun",null
,,"dibandingkan",null
6106,OTHER|THINGS|NUM,"Rp 2,63 triliun.",null
,,"Dengan",null
6107,OTHER,"demikian,",null
6108,OTHER,"belanja pemerintah",null
,,"secara",null
6109,OTHER,"keseluruhan",null
,,"tumbuh",null
6110,NUM|THINGS,"24,18 persen",null
,,"dibanding periode sebelum",null
6111,OTHER,"nya,",null
,,"atau",null
6112,NUM,"3,83 persen",null
,,"dibanding",null
6113,OTHER|NUM,"triwulan II 2006,",null
,,"kata",null
6114,OTHER,"nya.",null
,,"Sementara",null
6115,OTHER,"itu",null
,,",ujar",null
6116,OTHER,"nya,",null
6117,OTHER|EVENT,"konsumsi rumah tangga",null
,,"tumbuh",null
6118,NUM,"1,46 persen",null
,,"pada",null
6119,EVENT,"triwulan I 2007",null
,,"dibanding periode sebelum",null
6120,OTHER,"nya,",null
,,"dan",null
6121,NUM|THINGS,"4,71 persen",null
,,"secara ' year on year ', yang terdiri atas",null
6122,THINGS,"1,1 persen",null
6123,THINGS|OTHER,"pertumbuhan konsumsi makanan,",null
,,"dan",null
6124,NUM|THINGS,"3,92 persen",null
,,"pertumbuhan konsumsi",null
6125,THINGS,"bukan makanan.",null
6126,PERSON,"Pemerintah",null
,,"memperkirakan",null
6127,OTHER|EVENT|TIME,"defisit RAPBN 2008",null
,,"mencapai",null
6128,THINGS|NUM,"Rp 75 triliun,",null
,,"atau",null
6129,OTHER|NUM,"1,7 persen",null
,,"terhadap",null
6130,OTHER,"Produk Domestik Bruto",null
6131,PERSON,"PDB,",null
,,"meningkat",null
6132,OTHER|NUM,"21 persen",null
,,"dibanding",null
6133,OTHER,"perkiraan defisit anggaran",null
,,"dalam",null
6134,OTHER|LOCATION,"RAPBN - P tahun 2007.",null
6135,THINGS,"Peningkatan defisit",null
,,"terkait dengan arah",null
6136,FACILITY,"kebijakan fiskal pemerintah",null
,,"untuk memberikan",null
6137,OTHER,"stimulus fiskal",null
,,"bagi",null
6138,OTHER,"perekonomian,",6041
,,"kata",null
6139,TITLE|PERSON,"Presiden Susilo Bambang Yudhoyono",null
,,"ketika menyampaikan",null
6140,PERSON,"Pidato Kenegaraan",null
,,"dan",null
6141,TITLE|ORGANIZATION,"Keterangan Pemerintah",null
,,"atas",null
6142,THINGS,"RAPBN Tahun 2008",null
,,"dan Nota Keuangan",null
6143,THINGS,"nya,",null
,,"di Gedung",null
6144,FACILITY|OTHER,"MPR/ DPR,",null
6145,OTHER,"Jakarta,",6049
6146,OTHER,"Kamis.",null
6147,TITLE,"Presiden",null
,,"menjelaskan,",null
6148,OTHER,"defisit tersebut",null
,,"merupakan selisih",null
6149,OTHER,"kebutuhan belanja negara",null
6150,OTHER|THINGS|NUM,"sebesar Rp 836,4 triliun,",null
,,"serta",null
6151,OTHER,"pendapatan negara",null
,,"dan",null
6152,OTHER,"hibah",null
,,"yang mencapai",null
6153,OTHER|THINGS|NUM,"Rp 761,4 triliun.",null
,,"Dalam",null
6154,ORGANIZATION|OTHER,"RAPBN 2008,",null
6155,OTHER,"pembiayaan anggaran",null
,,"yang bersumber dari",null
6156,OTHER,"dalam negeri",null
,,"secara netto direncanakan mencapai",null
6157,THINGS|NUM,"Rp 97,7 triliun.",null
6158,OTHER,"Jumlah itu",null
,,"antara lain bersumber dari penerbitan",null
6159,THINGS,"surat utang Berharga Negara",null
,,"netto",null
6160,THINGS|NUM,"Rp 91,6 triliun,",null
6161,OTHER,"penjualan aset",null
6162,OTHER,"program restrukturisasi perbankan",null
,,"dan penggunaan",null
6163,THINGS,"rekening pemerintah",null
