,,,,",\Z"
Timex_Day-Of-Week|OTHER,Timex_Day-Of-Week|OTHER,TIME|OTHER,OTHER|DATETIME-B,Senin\NNP pagi\NN
,,,,melemah\VB mencapai\VB angka\NN level\NN
Product_Unit_Currency|Numex_Money,Product_Unit|Numex_Money,THINGS|NUM,OTHER,Rp\SYM 9.100\CD
,,,,per\IN
OTHER,OTHER,OTHER,OTHER,dolar\NN AS\NNP
,,,,",\Z karena\SC"
OTHER,OTHER,OTHER,OTHER,pelaku_pasar\NN
,,,,makin\RB kuat\JJ melepas\VB
OTHER,OTHER,OTHER,OTHER,rupiah\NN
,,,,dan\CC memburu\VB
OTHER,OTHER,OTHER,OTHER,dolar\NN AS\NNP
,,,,.\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Nilai_tukar\NN rupiah\NN
,,,,turun\VB menjadi\VB
Product_Unit_Currency|Numex_Money|OTHER,Product_Unit|Numex_Money|OTHER,THINGS|NUM|OTHER,OTHER|QUANTITY-B,Rp\SYM 9.100\CD /\Z 9.105\CD
,,,,per\IN
OTHER,OTHER,OTHER,OTHER,dolar\NN AS\NNP
,,,,dibanding\VB penutupan\NN akhir_pekan\NN lalu\VB
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER|QUANTITY-B,Rp\SYM 9.070\CD /\Z 9.072\CD
,,,,atau\CC melemah\VB
OTHER,OTHER,OTHER,OTHER,30\CD poin\NN
,,,,.\Z
OTHER|Organization_Political_Party,OTHER|Organization_Political,TITLE|ORGANIZATION|OTHER,PERSON-B|ORGANIZATION-B|ORGANIZATION-I,Direktur\NNP Retail\NNP Banking\NNP PT\NNP Bank\NNP Mega\NNP Tbk\NNP
,,,,",\Z"
Person,Person,PERSON,OTHER|PERSON-B,Kostaman\NNP Thayib\NNP
,,,,di\IN
OTHER,OTHER,OTHER,OTHER,Jakarta\NNP
,,,,",\Z"
Timex_Day-Of-Week,Timex_Day-Of-Week,TIME,LOCATION-B,Senin\NNP
,,,,"mengatakan\VB ,\Z"
OTHER,OTHER,OTHER,DATETIME-B|OTHER,pelaku_pasar\NN
,,,,aktif\JJ melepas\VB rupiah\NN yang\SC masih\MD diliputi\VB
OTHER,OTHER,OTHER,OTHER,sentimen\NN negatif\JJ pasar\NN
,,,,",\Z meski\SC"
OTHER,OTHER,OTHER|ORGANIZATION,OTHER,dolar\NN AS\NNP
,,,,terhadap\IN
OTHER,OTHER,OTHER,OTHER,euro\NN
,,,,merosot\VB tajam\JJ .\Z
,,,,Menurut\IN
Person|OTHER,Person|OTHER,PERSON|OTHER,PERSON-B|PERSON-I,Kostaman\NNP Thayib\NNP
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,rupiah\NN
,,,,seharusnya\RB menguat\VB yang\SC didukung\VB oleh\IN membaiknya\NN
OTHER,OTHER,OTHER,OTHER,pasar_modal\NN Indonesia\NNP
,,,,",\Z di_mana\SC indeks\NN"
OTHER|Location_GPE_Country,OTHER|Location_GPE,OTHER|LOCATION,OTHER|PERSON-B,Bursa\NNP Efek\NNP Jakarta\NNP
Person,Location_GPE,LOCATION,PERSON-I,BEJ\NNP
OTHER,OTHER,OTHER,LOCATION-B,2.355\CD
,,,,pada\IN
OTHER,OTHER,OTHER,OTHER,pagi\NN ini\PR
,,,,.\Z
,,,,Mata_uang\NN lokal\JJ
OTHER,OTHER,OTHER,OTHER,kita\PRP
,,,,itu\PR aneh\JJ sulit\JJ diduga\VB anomali\JJ pergerakan\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
,,,,Ketika\SC muncul\VB
OTHER,OTHER,OTHER,OTHER,isu\NN positif\JJ
OTHER,OTHER,OTHER,OTHER,rupiah\NN
OTHER,OTHER,OTHER,OTHER,begitu\PR pula\RB
,,,,"sebaliknya\RB ,\Z kata\VB"
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
,,,,Sementara\SC
OTHER,OTHER,OTHER,OTHER,itu\PR
OTHER|Organization_International,OTHER|Organization_International,OTHER|ORGANIZATION,OTHER|ORGANIZATION-B,dolar\NN AS\NNP
OTHER,OTHER,OTHER,OTHER,euro\NN
,,,,menjadi\VB
OTHER,OTHER,OTHER,OTHER,"13,836\CD"
,,,,bahkan\RB diperkirakan\VB akan\MD mencapai\VB
OTHER,OTHER,OTHER,OTHER,"13,845\CD"
,,,,",\Z karena\SC besar\JJ"
OTHER,OTHER,OTHER,OTHER|QUANTITY-B,aksi\NN lepas\JJ
OTHER,OTHER,OTHER,OTHER|QUANTITY-B,dolar\NN AS\NNP
OTHER,OTHER,OTHER,OTHER,yen\NN
,,,,terhadap\IN
OTHER,OTHER|Location_GPE,OTHER,OTHER|ORGANIZATION-B,dolar\NN AS\NNP
,,,,mencapai\VB
OTHER,OTHER,NUM,QUANTITY-B,"121,32\CD"
,,,,.\Z
OTHER,OTHER,OTHER,OTHER,Kami\PRP
,,,,memperkirakan\VB
OTHER,OTHER,OTHER,OTHER,rupiah\NN
,,,,pada\IN
OTHER,OTHER,OTHER,OTHER,penutupan\NN sore\NN nanti\NN
,,,,"masih\MD akan\MD terkoreksi\VB ,\Z karena\SC"
OTHER,OTHER,OTHER,OTHER,tekanan\NN pasar\NN
,,,,"masih\MD besar\JJ ,\Z sekalipun\SC"
OTHER,OTHER,OTHER,OTHER,dolar\NN AS\NNP
,,,,di\IN
OTHER,OTHER,OTHER,ORGANIZATION-B|OTHER,pasar\NN regional\JJ
,,,,"melemah\VB ,\Z kata\VB"
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
OTHER,OTHER,OTHER,OTHER,Ia\PRP
,,,,"mengatakan\VB ,\Z"
OTHER|Location_GPE_Country,OTHER|Location_GPE,ORGANIZATION,OTHER|ORGANIZATION-B,Bank\NNP Indonesia\NNP
OTHER,Location_GPE,ORGANIZATION,ORGANIZATION-I,BI\NNP
OTHER,OTHER,OTHER,ORGANIZATION-I|OTHER,saat\NN ini\PR
,,,,hanya\RB mengamati\VB
OTHER,OTHER,OTHER,OTHER,pergerakan\NN rupiah\NN
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,mereka\PRP
,,,,belum\NEG mau\MD masuk\VB
OTHER,OTHER,OTHER,OTHER,pasar\NN
,,,,mengantisipasi\VB
OTHER,OTHER,OTHER,OTHER,tekanan\NN
,,,,",\Z karena\SC"
OTHER,OTHER,OTHER,OTHER,rupiah\NN
,,,,dinilai\VB masih\MD stabil\JJ .\Z
,,,,Namun\CC apabila\SC
OTHER,OTHER,OTHER,OTHER,rupiah\NN
,,,,terus\RB tertekan\VB hingga\IN di\IN atas\NN level\NN
Product_Unit_Currency|Numex_Money,Product_Unit|Numex_Money,THINGS|NUM,OTHER|QUANTITY-B,Rp\SYM 9.200\CD
,,,,per\IN
OTHER,OTHER,OTHER,OTHER|ORGANIZATION-B,dolar\NN AS\NNP
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,BI\NNP
,,,,kemungkinan\MD akan\MD masuk\VB
OTHER,OTHER,OTHER,OTHER,pasar\NN
,,,,",\Z ucap\VB"
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Laba\NN bersih\JJ konsolidasi\NN
,,,,setelah\SC
OTHER,OTHER,OTHER,OTHER,pajak\NN
OTHER|Location_GPE_Country,Organization_Political,ORGANIZATION,ORGANIZATION-B|ORGANIZATION-I,Bank\NNP Danamon\NNP
OTHER|Location_GPE_City,OTHER,OTHER|LOCATION,OTHER|PERSON-B,semester\NN I\OD 2007\CD
,,,,mencapai\VB
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER|QUANTITY-B,"Rp\SYM 1,020\CD triliun\CD"
,,,,",\Z meningkat\VB"
OTHER,OTHER,OTHER,QUANTITY-B|OTHER,83\CD persen\CD
,,,,dibandingkan\VB
OTHER,Countx_Other|OTHER,NUM|OTHER,OTHER|QUANTITY-B,periode\NN yang\SC sama\JJ
OTHER,OTHER,OTHER,OTHER,tahun\NN 2006\CD
Person,Person,PERSON,PERSON-B,Vera\NNP
,,,,mengatakan\VB
OTHER,OTHER,OTHER,OTHER,perolehan\NN laba\NN tersebut\PR
,,,,didukung\VB oleh\IN kinerja\NN
OTHER,OTHER,ORGANIZATION,ORGANIZATION-B|ORGANIZATION-I,Bank\NNP Danamon\NNP
,,,,yang\SC semakin\RB membaik\VB dengan\SC
OTHER,OTHER,OTHER,OTHER,penyaluran\NN kredit\NN
,,,,mencapai\VB
Product_Unit_Currency|Numex_Money,Product_Unit|Numex_Money,THINGS|NUM,OTHER|QUANTITY-B,"Rp\SYM 46,394\CD triliun\CD"
,,,,atau\CC tumbuh\VB
OTHER,OTHER,NUM,OTHER,20\CD persen\CD
,,,,dibandingkan\VB
OTHER,OTHER,OTHER,OTHER,periode\NN yang\SC sama\JJ
,,,,tahun\NN lalu\VB .\Z
,,,,Semakin\RB membaik\VB
OTHER,OTHER,OTHER,OTHER,nya\PRP
OTHER,OTHER,OTHER,OTHER,pertumbuhan\NN kredit\NN tersebut\PR
OTHER,OTHER,OTHER,OTHER,iklim\NN ekonomi\NN
,,,,"yang\SC baik\JJ ,\Z dan\CC"
OTHER,OTHER,OTHER,OTHER,kita\PRP
,,,,perkirakan\VB dalam\IN
OTHER,OTHER,OTHER,OTHER,kuartal\NN III\OD
,,,,dan\CC
OTHER,OTHER,OTHER,ORGANIZATION-B|OTHER,Kuartal\NN IV\OD
OTHER,OTHER,ORGANIZATION,PERSON-B,kredit\NN
OTHER,OTHER,OTHER,ORGANIZATION-B,nya\PRP
,,,,.\Z
,,,,Menurut\IN
OTHER,OTHER,OTHER,OTHER,dia\PRP
OTHER,OTHER,OTHER,OTHER,pertumbuhan\NN kredit\NN tersebut\PR
OTHER,OTHER,OTHER,OTHER,kredit\NN UMKM\NN
,,,,yang\SC mencapai\VB
OTHER|Product_Unit_Currency,OTHER|Product_Unit,OTHER|THINGS,OTHER,"Rp\SYM 16,247\CD triliun\CD"
,,,,",\Z meningkat\VB"
Numex_Money|OTHER,Numex_Money|OTHER,NUM|OTHER,OTHER|QUANTITY-B,sebesar\JJ 34\CD persen\CD
,,,,dibandingkan\VB
Countx_N-Person|OTHER,Numex_Percent|OTHER,NUM|OTHER,OTHER|QUANTITY-B,periode\NN yang\SC sama\JJ
OTHER,OTHER,OTHER,OTHER,tahun\NN 2006\CD
OTHER|Timex_Date,OTHER|Timex_Date,OTHER|TIME,OTHER,"sebesar\JJ Rp\SYM 12,12\CD triliun\CD"
,,,,.\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Kredit\NN komersial\JJ
Organization_Political_Party,Organization_Political,ORGANIZATION,ORGANIZATION-B|ORGANIZATION-I,Bank\NNP Danamon\NNP
OTHER,OTHER,OTHER,OTHER,dia\PRP
,,,,juga\RB meningkat\VB
OTHER|Countx_N-Person,OTHER|Countx_N-Person,OTHER|NUM,OTHER|QUANTITY-B,sebesar\JJ 15\CD persen\CD
,,,,menjadi\VB
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER|QUANTITY-B,"Rp\SYM 5,893\CD triliun\CD"
,,,,sementara\CC kredit\NN korporasi\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,mencapai\VB
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER,"Rp\SYM 7,461\CD triliun\CD"
,,,,.\Z
Product_Title_Position-Vocation,Product_Title,TITLE,PERSON-B|PERSON-I,Kredit\NN Konsumer\NN
Person,Person,ORGANIZATION,ORGANIZATION-B|ORGANIZATION-I,Bank\NNP Danamon\NNP
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER|QUANTITY-B,"Rp\SYM 16,212\CD miliar\CD"
,,,,meningkat\VB
OTHER,OTHER,OTHER|NUM,QUANTITY-B|OTHER,22\CD persen\CD
,,,,dibandingkan\VB
OTHER,OTHER,OTHER,QUANTITY-B|OTHER,periode\NN yang\SC sama\JJ
,,,,tahun\NN lalu\VB .\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Pembiayaan\NN segmen\NN syariah\X
,,,,juga\RB meningkat\VB
OTHER|Countx_N-Product,OTHER,OTHER|THINGS,OTHER|QUANTITY-B,sebesar\JJ 101\CD persen\CD
,,,,",\Z dari\IN"
Product_Unit_Currency|Numex_Money,Product_Unit|Numex_Money,THINGS|NUM,OTHER|QUANTITY-B,Rp\SYM 154\CD miliar\CD
,,,,menjadi\VB
Product_Unit_Currency|Numex_Money,Product_Unit|Numex_Money,THINGS|NUM,OTHER|QUANTITY-B,Rp\SYM 310\CD miliar\CD
,,,,",\Z kata\VB"
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
OTHER,OTHER,OTHER,OTHER,Ia\PRP
,,,,menambahkan\VB
OTHER,OTHER,OTHER,OTHER,total\NN pendanaan\NN
,,,,yang\SC dimiliki\VB
Organization_Political_Government|OTHER,Organization_Political|OTHER,ORGANIZATION|OTHER,PERSON-B|OTHER,Bank\NNP danamon\NNP
,,,,per\IN
Timex_Date,Timex_Date,TIME,QUANTITY-B|DATETIME-B,30\CD Juni\NNP
,,,,mencapai\VB
Product_Unit_Currency|Numex_Money,Product_Unit|Numex_Money,THINGS|NUM,OTHER|QUANTITY-B,"Rp\SYM 61,294\CD triliun\CD"
,,,,atau\CC meningkat\VB
OTHER,OTHER,NUM,OTHER,18\CD persen\CD
,,,,dibandingkan\VB
OTHER,OTHER,OTHER,OTHER,periode\NN yang\SC sama\JJ
,,,,tahun\NN lalu\VB .\Z
OTHER,OTHER,OTHER,PERSON-B|ORGANIZATION-B,Anak\NN perusahaan\NN
Organization_Other,Organization_Other|Organization_Political,ORGANIZATION|PERSON,ORGANIZATION-I,PT\NNP Hanjaya\NNP Mandala\NNP Sampoerna\NNP Tbk\NNP
OTHER,OTHER,OTHER,ORGANIZATION-I,HMSP\NNP
,,,,",\Z"
Product_Title_Position-Vocation|Person|OTHER,Person|OTHER|Organization_Political,PERSON|OTHER|ORGANIZATION,OTHER|PERSON-B|PERSON-I|LOCATION-B|LOCATION-I,Sampoerna\NNP Packaging\NNP Asia\NNP Pte\NNP .\NNP Ltd\NNP .\NNP
OTHER,OTHER,OTHER,ORGANIZATION-B,SPA\NNP
OTHER,OTHER,OTHER,OTHER,seluruh\CD
,,,,kepemilikan\NN saham\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,di\IN
Person|OTHER,Facility_GOE|OTHER,FACILITY|OTHER,OTHER|LOCATION-B|LOCATION-I|ORGANIZATION-B|ORGANIZATION-I,Jiangsu\NNP Liantong\NNP Sampoerna\NNP Printing\NNP Co.\NNP Ltd\NNP .\NNP
OTHER,OTHER,OTHER,ORGANIZATION-I,Jiangsu\NNP
OTHER,OTHER,OTHER,OTHER,hukum\NN negara\NN
,,,,China\NNP .\Z
Product_Title_Position-Vocation|Organization_Political_Government|Location_GPE_County|OTHER|Person,Product_Title|Organization_Political|Location_GPE|OTHER|Person,TITLE|ORGANIZATION|LOCATION|OTHER|PERSON,OTHER|ORGANIZATION-B|ORGANIZATION-I|PERSON-B,Direktur\NNP HMSP\NNP Kevin\NNP D.\NNP Click\NNP
,,,,dalam\IN laporan\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,kepada\IN
OTHER|Location_GPE_Country,OTHER|Location_GPE,OTHER|LOCATION,PERSON-B|PERSON-I|LOCATION-B,Bursa\NNP Efek\NNP Surabaya\NNP
OTHER,OTHER,OTHER,LOCATION-I,BES\NNP
OTHER,OTHER,OTHER,OTHER,Kamis\NNP
,,,,",\Z mengatakan\VB"
Organization_Political_Party,Location_GPE,ORGANIZATION,OTHER,SPA\NNP
,,,,telah\MD menandatangani\VB
OTHER,OTHER,OTHER,OTHER,perjanjian\NN pengalihan\NN kepemilikan\NN
OTHER,OTHER,OTHER,OTHER,equity\FW transfer\FW agreement\FW
OTHER|Timex_Date,OTHER|Timex_Date,OTHER|TIME,OTHER,9\CD Juli\NNP 2007\CD
,,,,",\Z di_mana\SC"
OTHER,OTHER,OTHER,DATETIME-I,SPA\NNP
,,,,akan\MD menjual\VB
OTHER|Countx_N-Product,OTHER|Countx_N-Product,OTHER|NUM,OTHER|ORGANIZATION-B,30\CD persen\CD kepemilikan\NN
,,,,yang\SC terdaftar\VB di\IN
OTHER,OTHER,OTHER,OTHER,Jiangsu\NNP
,,,,.\Z
,,,,Menurut\IN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,",\Z penyelesaian\NN berdasarkan\VB"
OTHER,OTHER,OTHER,OTHER,equity\FW transfer\FW agreement\FW
,,,,tersebut\PR tergantung\VB pada\IN dikeluarkannya\NN
OTHER,OTHER,OTHER,OTHER,persetujuan\NN
,,,,dari\IN
OTHER|Person,OTHER|Person,OTHER|PERSON,OTHER|LOCATION-B|LOCATION-I,Kementerian\NNP Perdagangan\NNP China\NNP
,,,,dan\CC atau\CC
OTHER|Person,OTHER|Person,OTHER|PERSON,OTHER,pemerintah\NNP China\NNP
,,,,yang\SC berwenang\VB atau\CC
OTHER,OTHER,OTHER,OTHER,pemerintah\NN setempat\NN
,,,,yang\SC berkepentingan\VB .\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Transaksi\NN tersebut\PR
,,,,",\Z kata\VB"
OTHER,OTHER,OTHER,OTHER,dia\PRP
,,,,",\Z bukan\NEG merupakan\VB transaksi\NN yang\SC mengandung\VB"
OTHER,OTHER,OTHER,OTHER,benturan\NN kepentingan\NN
,,,,dan\CC bukan\NEG merupakan\VB transaksi\NN yang\SC bersifat\VB
OTHER,OTHER,OTHER,OTHER,material\NN
,,,,.\Z
OTHER,Organization_Political|OTHER,ORGANIZATION|OTHER,PERSON-B|OTHER,Perusahaan\NN alat\NN berat\JJ
OTHER|Person,OTHER|Person,ORGANIZATION|PERSON,ORGANIZATION-B|ORGANIZATION-I,PT\NNP United\NNP Tractors\NNP Tbk\NNP
Person,Person,PERSON,ORGANIZATION-I,UNTR\NNP
,,,,sampai\IN dengan\IN
OTHER,OTHER,OTHER|NUM,OTHER|QUANTITY-B,pertengahan\NN 2007\CD
,,,,mencatat\VB
OTHER,OTHER,OTHER,OTHER,pendapatan_bersih\NN konsolidasi\NN
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER|QUANTITY-B,"sebesar\JJ Rp\SYM 8,19\CD triliun\CD"
OTHER,OTHER,OTHER,QUANTITY-B|OTHER,18\CD persen\CD
,,,,dibanding\VB pada\IN
OTHER,OTHER,OTHER,OTHER,semester\NN pertama\OD
,,,,tahun\NN lalu\VB
OTHER,OTHER,OTHER,OTHER,"sebesar\JJ Rp\SYM 6,92\CD triliun\CD"
,,,,.\Z
,,,,Menurut\IN
Product_Title_Position-Vocation|Organization_Political_Government,Product_Title|Organization_Political,TITLE|ORGANIZATION,OTHER|ORGANIZATION-B|ORGANIZATION-I,Sekretaris\NNP Perusahaan\NNP UNTR\NNP Tjandrawati\NNP Waas\NNP
,,,,dalam\IN laporan\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,kepada\IN
OTHER|Location_GPE_Country,OTHER|Location_GPE,OTHER|LOCATION,PERSON-B|PERSON-I|LOCATION-B,Bursa\NNP Efek\NNP Jakarta\NNP
OTHER,OTHER,OTHER,LOCATION-I,BEJ\NNP
OTHER,OTHER,OTHER,OTHER,Kamis\NNP
,,,,",\Z pesat\JJ"
OTHER,OTHER,OTHER,OTHER,nya\PRP
OTHER,OTHER,OTHER,OTHER,kebutuhan\NN alat\NN berat\JJ
OTHER,OTHER,OTHER,OTHER,non\RB -\Z tambang\NN
,,,,hingga\IN
OTHER,OTHER,OTHER,OTHER,pertengahan\NN tahun\NN ini\PR
,,,,memacu\VB kenaikan\NN kontribusi\NN pendapatan\NN
OTHER,OTHER,OTHER,OTHER,divisi\NN mesin\NN konstruksi\NN
,,,,dari\IN
OTHER,OTHER,OTHER,OTHER,48\CD persen\CD
,,,,tahun\NN lalu\VB menjadi\VB
OTHER,OTHER,OTHER,QUANTITY-B|OTHER,51\CD persen\CD
OTHER|Countx_N-Person,OTHER|Countx_N-Person,OTHER|PERSON,OTHER,tahun\NN ini\PR
,,,,Sementara\CC
OTHER,OTHER,OTHER,OTHER,divisi\NN kontraktor\NN penambangan\NN
,,,,",\Z kata\VB"
OTHER,OTHER,OTHER,OTHER,dia\PRP
,,,,",\Z memberikan\VB"
OTHER,OTHER,OTHER,OTHER,kontribusi\NN pendapatan\NN
OTHER|Countx_N-Person,OTHER|Countx_N-Product,OTHER|THINGS,OTHER,sebesar\JJ 41\CD persen\CD
OTHER,OTHER,OTHER,QUANTITY-B,nya\PRP
,,,,pendapatan\NN
OTHER,OTHER,OTHER,OTHER,sebesar\JJ 8\CD persen\CD
,,,,disumbangkan\VB oleh\IN
OTHER,OTHER,OTHER,QUANTITY-B|OTHER,segmen\NN usaha\NN perseroan\NN
,,,,di\IN bidang\NN
OTHER,OTHER,OTHER,OTHER,penjualan\NN komoditas\NN batu_bara\NN
,,,,",\Z melalui\IN"
OTHER,OTHER,OTHER,OTHER,konsesi\NN tambang\NN batu_bara\NN
OTHER|Facility_GOE_School,OTHER|Facility_GOE,OTHER|FACILITY,OTHER,PT\NNP Dasa\NNP Eka\NNP Jasatama\NNP
Person,Facility_GOE,FACILITY,OTHER,DEJ\NNP
,,,,yang\SC sejak\IN
OTHER|Timex_Date,OTHER|Timex_Date,OTHER|TIME,ORGANIZATION-I,30\CD April\NNP 2007\CD
,,,,dimiliki\VB sepenuh\JJ
OTHER,OTHER,OTHER,DATETIME-B,nya\PRP
,,,,oleh\IN
OTHER,OTHER,OTHER,DATETIME-I,perseroan\NN
,,,,.\Z
,,,,"Terlepas\VB dari\IN pendapatan\NN yang\SC meningkat\VB ,\Z"
OTHER,OTHER,OTHER,OTHER,perseroan\NN
,,,,mencatat\VB penurunan\NN
OTHER,OTHER,OTHER,OTHER,margin\NN laba_kotor\NN
,,,,dari\IN
Countx_N-Person,Countx_N-Person,PERSON,OTHER|QUANTITY-B,"18,2\CD persen\CD"
,,,,menjadi\VB
Countx_N-Person,Countx_N-Person,PERSON,QUANTITY-B|OTHER,"16,6\CD persen\CD"
,,,,akibat\IN turunnya\NN
OTHER,OTHER,OTHER,OTHER|QUANTITY-B,margin\NN laba_kotor\NN
,,,,di\IN
OTHER,OTHER,OTHER,OTHER,divisi\NN kontraktor\NN penambangan\NN
,,,,yang\SC mengalami\VB
OTHER,OTHER,OTHER,OTHER,hambatan\NN kerja\NN
OTHER,OTHER,OTHER,OTHER,pengupasan\NN tanah\NN
OTHER,OTHER,OTHER,OTHER,overburden\FW removal\FW
,,,,pada\IN
OTHER,OTHER,OTHER,OTHER,awal\NN tahun\NN ini\PR
,,,,",\Z kata\VB"
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
,,,,"Namun\CC ,\Z kata\VB"
OTHER,OTHER,OTHER,OTHER,dia\PRP
,,,,",\Z dibandingkan\VB dengan\IN tahun\NN lalu\VB di_mana\SC terdapat\VB penyisihan\NN"
OTHER,OTHER,OTHER,OTHER,piutang\NN ragu-ragu\JJ
,,,,"yang\SC cukup\RB besar\JJ ,\Z"
OTHER,OTHER,OTHER,OTHER,margin\NN laba\NN usaha\NN
,,,,pada\IN
OTHER,OTHER,OTHER,OTHER,semester\NN ini\PR
,,,,menunjukkan\VB
OTHER,OTHER,OTHER,OTHER,perbaikan\NN
,,,,dari\IN
Countx_N-Person,Countx_N-Person,PERSON,OTHER,"10,9\CD persen\CD"
,,,,menjadi\VB
OTHER,OTHER,PERSON|OTHER,QUANTITY-B|OTHER,"11,4\CD persen\CD"
,,,,.\Z
,,,,Pada\IN
OTHER,OTHER,OTHER,OTHER,tingkat\NN laba_bersih\NN
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,perseroan\NN
,,,,mencatat\VB
OTHER,OTHER,OTHER,OTHER,kenaikan\NN
OTHER,OTHER,NUM|OTHER,OTHER|QUANTITY-B,tiga\CD persen\CD
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER,Rp\SYM 538\CD miliar\CD
,,,,pada\IN
OTHER,OTHER,OTHER,OTHER,semester\NN pertama\OD
,,,,tahun\NN lalu\VB menjadi\VB
OTHER|Product_Unit_Currency|Numex_Money,OTHER|Product_Unit|Numex_Money,OTHER|THINGS|NUM,OTHER,Rp\SYM 552\CD miliar\CD
,,,,pada\IN
OTHER,OTHER,OTHER,OTHER,semester\NN pertama\OD
OTHER,OTHER,OTHER,OTHER,tahun\NN ini\PR
OTHER,OTHER,OTHER,OTHER,laba_bersih\NN
,,,,per\IN
OTHER,OTHER,OTHER,OTHER,saham\NN
OTHER,OTHER,OTHER,OTHER,EPS\FW
OTHER|Organization_International,OTHER|Organization_International,OTHER|ORGANIZATION,OTHER,Rp\SYM 189\CD
,,,,menjadi\VB
OTHER|Product_Unit_Currency,OTHER|Product_Unit,OTHER|THINGS,OTHER,Rp\SYM 194\CD
,,,,",\Z ungkap\VB"
OTHER,OTHER,OTHER,QUANTITY-B,nya\PRP
,,,,.\Z
,,,,Penjualan\NN
OTHER|Location_GPE_Country,Organization_Political|Person,ORGANIZATION|LOCATION,ORGANIZATION-B|ORGANIZATION-I|LOCATION-B,PT\NNP International\NNP Nickel\NNP Indonesia\NNP
Location_GPE_Country,Person,PERSON,LOCATION-I,INCO\NNP
OTHER,OTHER,OTHER,OTHER,semester\NN pertama\OD
OTHER,OTHER,OTHER,OTHER,tahun\NN ini\PR
OTHER,OTHER,OTHER,OTHER,196\CD persen\CD
,,,,menjadi\VB
Countx_N-Person|OTHER,OTHER|Countx_N-Person,OTHER|PERSON,OTHER|QUANTITY-B,"1,306\CD miliar\CD dolar\NN AS\NNP"
,,,,dibanding\VB
Location_GPE_Country|OTHER,Organization_Political|OTHER,ORGANIZATION|OTHER,OTHER,periode\NN sama\JJ
,,,,2006\CD
OTHER|Timex_Date|Countx_N-Person,OTHER|Timex_Date|Countx_N-Person,OTHER|NUM|PERSON,OTHER|QUANTITY-B,"senilai\NN 440,5\CD juta\CD dolar\NN AS\NNP"
,,,,.\Z
Product_Title_Position-Vocation|Organization_Political_Government|OTHER,Product_Title|Organization_Political|Location_GPE|OTHER,TITLE|ORGANIZATION|LOCATION|OTHER,OTHER|LOCATION-B|LOCATION-I,Presiden\NNP Direktur\NNP INCO\NNP Arif\NNP Siregar\NNP
,,,,",\Z dalam\IN"
OTHER,OTHER,OTHER,OTHER,media\FW gathering\FW
,,,,di\IN
OTHER,OTHER,OTHER,OTHER,Jakarta\NNP
,,,,",\Z"
OTHER,OTHER,OTHER,LOCATION-B,Kamis\NNP
,,,,",\Z mengatakan\VB kenaikan\NN penjualan\NN"
Periodx_Day,Periodx_Day,TIME,OTHER,enam\CD bulan\NN
,,,,pertama\OD ini\PR telah\MD mendorong\VB
OTHER,OTHER,OTHER,OTHER,laba_bersih\NN perseroan\NN
,,,,juga\RB naik\VB
Measurement_Space|Product_Unit_Other,Measurement_Space|Product_Unit,NUM,OTHER,473\CD persen\CD
,,,,menjadi\VB
Countx_N-Person|OTHER|Organization_Political_Government,Countx_N-Person|OTHER|Organization_Political,PERSON|OTHER|ORGANIZATION,QUANTITY-B|OTHER,707\CD juta\CD dolar\NN AS\NNP
